line_number	line	class_level1	class_level12	class_level123
1792	sum intende ant	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1793	spiritus hymnus	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1794	septitorma graciam	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1795	tunc acceptaverunt	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1796	lydiomata cuncta cog	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1797	fuerit adversa cl ira	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1798	mundi accesserunt eti	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1799	intercatholicam tunc predi	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1800	sauerunt b enicte spiritum	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1801	ips sempiterne deus ix	Hours of the Holy Spirit	Hours of the Holy Spirit_Sext	Hours of the Holy Spirit_Sext_no_level3
1802	eius et de toutorum	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1803	meum intende autem	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1804	rem sce spiritus hymus	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1805	pintus paraclitus fuit	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1806	appellatus tu extre dei	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1807	tons noviticatus spiritus	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1808	cunctio ignis inflamatus	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1809	septitorumis gracia caris	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1810	vocatus emitte spiritum	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1811	sumps sempiterne	Hours of the Holy Spirit	Hours of the Holy Spirit_None	Hours of the Holy Spirit_None_no_level3
1812	eius in adivitorum	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1813	meum intende	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1814	beni sance spiritus vobis	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1815	extre dei digitus vir	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1816	tuos spiritalis ros dettendat	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1817	et eruat ab omnibus malis ut	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1818	nobis non noceat demum in	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1819	fernalis protegat nutriat	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1820	et foueat sub alis g emitte	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1821	omnium tuum et creabuntur oratio	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1822	ips sempiterne deus epulis	Hours of the Holy Spirit	Hours of the Holy Spirit_Vespers	Hours of the Holy Spirit_Vespers_no_level3
1823	converte nos deus salu	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1824	taris noster et averte	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1825	tuam a nobis	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1826	urtorum meum ut	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1827	in sce spiritus ut sunt hyminus	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1828	spiritus paraclitus nos	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1829	velit uvare egressus	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1830	nostros regere et illuminare	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1831	ut cum deus venerit omnes	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1832	iudicare nos velit ad dexte	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1833	ram suam appellare versus	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1834	finitte spiritum tuum oracio	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1835	ips sempiterne deus	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1836	as horasanonicas	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1837	suorum devotione tibi	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1838	sancte spiritus pia racione	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1839	dixi ut nos visites inspira	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1840	cionem ut uvamus in	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1841	celi regione amen	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1842	benedicamus domino	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1843	de sancto lazaro antiphona	Hours of the Holy Spirit	Hours of the Holy Spirit_Compline	Hours of the Holy Spirit_Compline_no_level3
1844	lazarus amicus noster dormit sed	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1845	vado ut a sonpno exsuscitem eius	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1846	dixerunt ergo ei discipuli domine si	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1847	dormit salus erit pro orapro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1848	nobis beate lazare rot digni et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1849	iamur promissionibus ipsi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1850	inc exaudi et clamor oremus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1851	deus qui per unigenit	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1852	tum filium tuum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1853	lazarum quatridu	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1854	im mortuv relucta	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1855	monumento eius ge nos	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1856	propicius de tumulis peccata	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1857	torum ut mereamur adi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1858	pla consortium electorum tuorum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1859	sanctum domini quoniam uenit	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Lazarus
1860	aue presul honestatis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1861	martir magne sanctitatis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1862	sancte blasi uir laudande	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1863	orbe toto predicande	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1864	qui das lapsis relevamen	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1865	et infirmis medicamen	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1866	eu pro nobis intercede	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1867	et caelesti nos mercede	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1868	ditet deus cum beatis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1869	regno sue daritatis ammo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1870	bera pro nobis bien blasii r	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1871	bot digni efficiamur promissio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1872	mobus prepisti oremus oratio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1873	deus qui per oracionem	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1874	beati blasii martiris	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1875	tui atque pontificis cunctis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1876	eius commemorationem faci	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1877	entibus a quacumque motum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1878	te uel adversitate teneret	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1879	merari concessisti pra quos	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1880	qui eius memoriam facta	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1881	eius in terris eodem te pre	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1882	te gloriam consequam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1883	vis per christum deum nostrum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1884	de sancto lebastiano ad	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Blasius
1885	o quam mirra refulsit gracia	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1886	sanctus lebastianus martir dei	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1887	modicus qui militiam portans in	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1888	strane robert mereamur pesteam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1889	epidime illesi transire et prece	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1890	liones expisti obtinere oregum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1891	eus qui beatum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1892	lebastianum glo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1893	ultimum martirem tuam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1894	virtute constancie tam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1895	ter in passione roborasti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1896	nullis carnalibus blandinem	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1897	tis nulliseque tyrannorum mi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1898	nis nullisque carnificium gloria	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1899	diis sue sagittis aut torme	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1900	tis a tua cultura potuit reuo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1901	cari de nobis miseris pecca	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1902	toribus dignis tuus puis meri	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1903	tis et intercessionibus in tribu	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1904	jacione auxilium in persecus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1905	aquilonis et angustie	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1906	bene solacuum in omni tempore	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1907	adversum contra psalmusste ephy	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1908	remedium quatenus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1909	invis contra omnes dya	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1910	insidias viriliter ex	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1911	gnare mundum et ea que	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1912	in eo sunt omnino despicere	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1913	et millia eius adversa for	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1914	pecticere persæritium dominum in	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1915	totum amen	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1916	de sancta barbara ante	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Sebastianus
1917	ad uesponsa christi cara post mare	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1918	flos virginum mediatrix	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1919	clara dei uera et hominum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1920	patre proprio interemptam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1921	litter caelesti favens gaudio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1922	cure nobis iugiter b saul	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1923	virgo et martir barbara r	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1924	succurre nobis in mortis ante	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1925	gustia domine exaudi et clamor	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1926	meus ad te ueniat oremus or	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1927	deus qui beate barbare	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1928	virginis et martiris	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1929	vie memoriam recolentibus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1930	emam peccatorum suorum pro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1931	misisti et de eorum negligenti	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1932	illam mentionem in die	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1933	tui tui angelica uocetie	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1934	viciasti patras ut eius	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1935	eis et intercessione a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1936	perpetua et subitanea	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1937	atque periculis cunctis aie et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1938	corporis liberemur p dominum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Barbara
1939	de sancta margarta antiphon	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1940	remus eracio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1941	eius qui beatam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1942	ginem margaretam a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1943	per martirum palmam	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1944	refecisti concede nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1945	eius exempla sequens	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1946	tempervenire valeamus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Margareta
1947	domine ne in furo	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
1948	re tuo arguas me	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
1949	neque in ira tua cor	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
1950	ripias me silete	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
1951	mei domine quoniam infirmus sum	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
1952	sana me domine quoniam conturbata	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
1953	sunt omnia ossa mea et anima	Penitential Psalms and Litany	Penitential Psalms and Litany_Penitential Psalms	Penitential Psalms and Litany_Penitential Psalms_no_level3
